name,url,address,access,category,description,average_price,pet_dog_small,pet_dog_medium,pet_dog_large,pet_cat,pet_others,pet_otherInfo
おれんち あがれや 伊勢原駅前店,https://r.gnavi.co.jp/gbyw000/,神奈川県伊勢原市桜台1-1-25,小田急小田原線伊勢原駅南口 徒歩1分,和食,13時～営業！昼呑み！,"平均予算：3,000円",テラス,テラス,,,,
桜山茶寮,https://r.gnavi.co.jp/s3cgf3vw0000/,神奈川県逗子市桜山3-6-22,ＪＲ横須賀線東逗子駅 徒歩8分,和食,リニューアルしました！,"平均予算：4,000円",,,,,,
レストラン東北牧場,https://r.gnavi.co.jp/guup69m40000/,東京都府中市府中町1-5-1,京王線府中駅 徒歩1分,和食,ビアガーデン/食べ放題,"平均予算：2,480円",テラス,テラス,テラス,テラス,テラス,
個室 STEAK HOUSE sandbar 辻堂海岸,https://r.gnavi.co.jp/bndzebvj0000/,神奈川県藤沢市辻堂東海岸1-12-27,ＪＲ東海道本線辻堂駅南口 車5分,和食,湘南 ステーキハウス,"平均予算：3,000円",テラス,テラス,,テラス,,
Jungle Gorilla,https://r.gnavi.co.jp/7hkb3f450000/,大阪府門真市新橋町8-31,京阪本線門真市駅 徒歩4分,和食,京阪門真でエンタメ宴会,"平均予算：3,000円",テラス,テラス,テラス,,,
GARDEN TERRACE LION 立命館いばらきフューチャープラザ店,https://r.gnavi.co.jp/c9np41d90000/,大阪府茨木市岩倉町2-150,ＪＲ京都線茨木駅 徒歩7分,和食,ローストビーフ＆ビア,"平均予算：2,500円",テラス,テラス,テラス,テラス,テラス,
GRILL ＆ オーガニックレストラン Bio食堂,https://r.gnavi.co.jp/37ry31gm0000/,神奈川県秦野市尾尻932-3,小田急小田原線秦野駅南口 徒歩1分,和食,オーガニックレストラン,"平均予算：3,500円",テラス,テラス,,テラス,,
アオザイ,https://r.gnavi.co.jp/a799100/,東京都港区赤坂5-4-14,地下鉄千代田線赤坂駅 徒歩1分,和食,歴史あるベトナム料理店,"平均予算：2,000円",,,,,,
だいたい和の食 芦屋菜の花,https://r.gnavi.co.jp/1emwdu120000/,兵庫県芦屋市大桝町7-13,阪神本線芦屋駅 徒歩5分,和食,創作和食居酒屋,"平均予算：3,500円",,,,,,
ビアガーデン＆BBQテラス TOMBOY 赤坂店,https://r.gnavi.co.jp/edw1knjv0000/,東京都港区赤坂4-3-6,地下鉄千代田線赤坂駅1番出口 徒歩3分,和食,赤坂◆個室◆貸切◆宴会,"平均予算：3,000円",テラス,テラス,,,,
スペイン魚介料理marisqueria morimori（モリモリ）七里ヶ浜,https://r.gnavi.co.jp/3m7r6e890000/,神奈川県鎌倉市七里ガ浜1-2-27,江ノ島電鉄線七里ヶ浜駅 徒歩1分,和食,スペイン居酒屋,"平均予算：3,500円",,,,,,
家庭料理屋 ワイズダイニング 小田原,https://r.gnavi.co.jp/6psauf950000/,神奈川県小田原市中村原122-1,ＪＲ東海道本線小田原駅 車20分,和食,食卓の味,"平均予算：1,000円",店内,,,,,
RISE＆WIN Brewing Co．KAMIKATZ TAPROOM,https://r.gnavi.co.jp/3ar31daw0000/?sc_dsp=rs_15630&sc_type=area&sc_area=jp,東京都港区東麻布1-4-2,都営大江戸線赤羽橋駅 徒歩6分,和食,クラフトビアホール,"平均予算：4,000円",店内テラス,店内テラス,テラス,店内テラス,店内テラス,
ASTERISK 1103,https://r.gnavi.co.jp/gawn400/?sc_dsp=rs_15529&sc_type=area&sc_area=jp,東京都渋谷区渋谷1-10-3,ＪＲ渋谷駅宮益坂口 徒歩4分,和食,テラスパーティ＆ワイン,"平均予算：3,500円",テラス,,,,,
TAKEZO 天満店,https://r.gnavi.co.jp/na25ywbw0000/,大阪府大阪市北区池田町7-5,ＪＲ大阪環状線天満駅 徒歩3分,和食,本格焼鳥居酒屋,"平均予算：3,000円",テラス,テラス,,,,
中国料理 宝珍楼 向河原店,https://r.gnavi.co.jp/pjffns7g0000/,神奈川県川崎市中原区下沼部1767,ＪＲ南武線向河原駅 徒歩2分,和食,豊富な個室と大宴会会場,"平均予算：3,000円",,,,,,
料理処 松風苑,https://r.gnavi.co.jp/gcf5500/,神奈川県横浜市南区蒔田町863,横浜市営地下鉄蒔田駅3番出口 徒歩3分,和食,日本料理屋,"平均予算：5,000円",,,,,,
北斎 大塚のれん街,https://r.gnavi.co.jp/ha8rzwcu0000/,東京都豊島区北大塚2-28-2,ＪＲ大塚駅 徒歩3分,和食,大塚 のれん街 居酒屋,"平均予算：2,500円",テラス,テラス,テラス,テラス,テラス,
ワインダイニング Zuccamo,https://r.gnavi.co.jp/m8h78eku0000/,千葉県船橋市西習志野3-26-8,東葉高速線北習志野駅T1番出口 徒歩1分,和食,手作りキッシュ＆ワイン,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
から揚げ・もつ鍋 結‐you‐ 八王子みなみ野店,https://r.gnavi.co.jp/38sbvk1z0000/,東京都八王子市西片倉2-1-3,ＪＲ横浜線八王子みなみ野駅 徒歩5分,和食,居酒屋、もつ鍋,"平均予算：3,500円",,,,,,
GARB Tokyo,https://r.gnavi.co.jp/a634216/,東京都千代田区丸の内2-2-3,地下鉄千代田線二重橋前〈丸の内〉駅4番出口 徒歩1分,和食,貸切できるレストラン,"平均予算：5,000円",テラス,テラス,テラス,テラス,テラス,
お食事処 ちゃちゃ,https://r.gnavi.co.jp/k945kmrg0000/,東京都府中市府中町2-1-8,京王線府中駅 徒歩3分,和食,府中 お食事処 定食,"平均予算：1,500円",テラス,テラス,テラス,テラス,テラス,
北京ダックと個室中華 盤古茶屋【バンコチャヤ】,https://r.gnavi.co.jp/p649000/,神奈川県川崎市川崎区小川町16-9,ＪＲ京浜東北線川崎駅B3番出口 徒歩4分,和食,個室・北京ダック,"平均予算：5,000円",,,,,,
nagohako,https://r.gnavi.co.jp/gzyr95py0000/,神奈川県茅ヶ崎市松浪2-3-42,ＪＲ東海道本線辻堂駅 徒歩19分,和食,自家焙煎珈琲と日本茶,"平均予算：1,000円",テラス,テラス,テラス,テラス,テラス,
TERRE－a－S（テラス）,https://r.gnavi.co.jp/kam1300/,大阪府大阪市都島区東野田町1-3-12,ＪＲ京橋駅北口 徒歩4分,和食,大人の隠れ家レストラン,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
Cafe＆Restaurant Nagisa,https://r.gnavi.co.jp/n144700/,静岡県熱海市渚町10-5,ＪＲ熱海駅 徒歩15分,和食,カジュアルレストラン,"平均予算：1,500円",テラス,テラス,テラス,テラス,テラス,
十番スタンド,https://r.gnavi.co.jp/a023701/,東京都港区麻布十番2-1-9,地下鉄南北線麻布十番駅4番出口 徒歩1分,和食,麻布の無国籍立飲み酒場,"平均予算：2,500円",,,,,,
今朝,https://r.gnavi.co.jp/g040800/,東京都港区東新橋1-1-21,ＪＲ新橋駅銀座口 徒歩5分,和食,すき焼・しゃぶしゃぶ,"平均予算：13,000円",,,,,,
恵比寿 箸庵,https://r.gnavi.co.jp/5nghc0tb0000/,東京都渋谷区恵比寿南1-11-16,ＪＲ恵比寿駅西口 徒歩3分,和食,和食居酒屋・蕎麦,"平均予算：5,000円",テラス,テラス,テラス,テラス,テラス,
神戸たむら,https://r.gnavi.co.jp/k153801/,兵庫県神戸市中央区港島中町6-10-1,ポートアイランド線市民広場駅 徒歩1分,和食,ホテル 日本料理 個室,"平均予算：7,000円",,,,,,
餃子 RENBOW 赤羽一番街店,https://r.gnavi.co.jp/f93t1ycz0000/,東京都北区赤羽1-21-1,ＪＲ赤羽駅東口 徒歩3分,和食,赤羽×創作餃子×焼酎,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
個室×和風創作料理 てるや 下北沢,https://r.gnavi.co.jp/f69ggfdz0000/,東京都世田谷区北沢2-1-8,小田急小田原線下北沢駅南口 徒歩3分,和食,下北沢 個室 居酒屋,"平均予算：3,000円",,,,,,
貸切スペース VIVELO×PINPON 六本木,https://r.gnavi.co.jp/nxmxjhbu0000/,東京都港区六本木7-14-3,都営大江戸線六本木駅 徒歩1分,和食,六本木の貸切スペース,"平均予算：4,000円",店内,店内,店内,店内,店内,
Barche（バルシェ）,https://r.gnavi.co.jp/31bx59dx0000/,神奈川県鎌倉市大船1-10-15,湘南モノレール大船駅 徒歩1分,和食,カジュアルダイニング,"平均予算：3,500円",テラス,テラス,テラス,テラス,テラス,最大4名様までご利用可能なテラス席がございます。心地よい風と日の光を浴びながら寛げる開放感抜群の席です。ペットの同伴も可能なので、お散歩がてらのランチ利用にもぴったり。大切な家族の一員とともに楽しい時間をお過ごしください。
ラ・フォンターナ 花小金井店,https://r.gnavi.co.jp/e247800/,東京都小平市花小金井1-8-2,西武新宿線花小金井駅 徒歩1分,和食,トラットリア＆ピッツァ,"平均予算：2,800円",テラス,テラス,テラス,テラス,テラス,
横浜中華街 個室 慶福楼本店 市場通り,https://r.gnavi.co.jp/e364900/,神奈川県横浜市中区山下町190,みなとみらい線元町・中華街駅 徒歩5分,和食,取材多数★本格中国料理,"平均予算：3,000円",店内,店内,店内,店内,店内,
テクスメクス料理 KHB（ケイエイチビー） 北千住,https://r.gnavi.co.jp/e707001/,東京都足立区千住3-36,ＪＲ常磐線北千住駅西口 徒歩3分,和食,テキサスメキシカン料理,"平均予算：2,500円",店内テラス,店内テラス,店内テラス,店内テラス,店内テラス,
山手ローズテラス,https://r.gnavi.co.jp/e364300/,神奈川県横浜市中区山手町115,みなとみらい線元町・中華街駅元町口 徒歩5分,和食,横浜港の夜景を一望,"平均予算：3,000円",テラス,テラス,,,,
オーガニックファーム Chiaro（キアロ） 稲毛,https://r.gnavi.co.jp/ruba0zth0000/,千葉県千葉市稲毛区小仲台2-9-1,ＪＲ総武線稲毛駅東口 徒歩4分,和食,新鮮野菜／牡蠣／チーズ,"平均予算：4,000円",テラス,テラス,テラス,テラス,テラス,
What’s The Life Style ―ワッツザライフスタイル―,https://r.gnavi.co.jp/c466005/,滋賀県大津市衣川1-41-7,ＪＲ湖西線堅田駅 車8分,和食,琵琶湖畔のレストラン,"平均予算：2,000円",テラス,テラス,テラス,,,
彩り和食と完全個室 蔵富や（くらとや）赤羽店,https://r.gnavi.co.jp/ebr45u1z0000/,東京都北区赤羽1-11-4,ＪＲ赤羽駅 徒歩3分,和食,赤羽完全個室 食べ放題,"平均予算：2,980円",店内テラス,店内テラス,,店内テラス,店内テラス,
Mira！ たまプラーザ,https://r.gnavi.co.jp/89tsjagg0000/,神奈川県横浜市青葉区美しが丘1-12-3,東急田園都市線たまプラーザ駅北口 徒歩4分,和食,スペインバル,"平均予算：5,000円",テラス,テラス,テラス,テラス,テラス,
串カツ田中 木場店,https://r.gnavi.co.jp/9jg95be10000/,東京都江東区東陽3-5-6,地下鉄東西線木場駅 徒歩2分,和食,木場居酒屋宴会飲み放題,"平均予算：2,300円",,,,,,
お好み焼・鉄板焼き食べ放題 原宿さくら亭,https://r.gnavi.co.jp/gc51700/,東京都渋谷区神宮前3-20-1,ＪＲ原宿駅竹下口 徒歩8分,和食,アートな大型個室宴会,"平均予算：2,500円",テラス,テラス,,,,
横浜中華街 個室 龍華楼 新館,https://r.gnavi.co.jp/f5k49b4k0000/,神奈川県横浜市中区山下町137,みなとみらい線元町・中華街駅 徒歩5分,和食,TVで人気 龍華楼炒飯,"平均予算：2,500円",店内,店内,店内,店内,店内,
アジアンビストロDai 立川グリーンスプリングス店,https://r.gnavi.co.jp/1twxz43c0000/,東京都立川市緑町3-1,多摩モノレール立川北駅 徒歩4分,和食,オープンテラス席が魅力,"平均予算：3,500円",,,,,,
名古屋港ビアガーデン HARBOR GARDEN～ハーバーガーデン～,https://r.gnavi.co.jp/rf5tn80r0000/,愛知県名古屋市港区港町108-2,地下鉄名城・名港線名古屋港駅 徒歩3分,和食,リゾート型ビアガーデン,"平均予算：3,000円",店内テラス,店内テラス,,店内テラス,店内テラス,
沖縄粟国島料理 あぐぅーん たまプラーザ店,https://r.gnavi.co.jp/a681800/,神奈川県横浜市青葉区美しが丘2-20-15,田園都市線たまプラーザ 徒歩3分,和食,たまプラーザで沖縄満喫,"平均予算：4,000円",テラス,テラス,テラス,テラス,テラス,
お好み焼ころんぶす 根岸店,https://r.gnavi.co.jp/p699300/,神奈川県横浜市磯子区西町14-3,ＪＲ根岸線根岸駅 徒歩1分,和食,お好み焼レストラン,"平均予算：1,700円",,,,,,
アルテリーベ 横浜本店,https://r.gnavi.co.jp/83jpkk640000/,神奈川県横浜市中区日本大通11,みなとみらい線日本大通り駅 徒歩1分,和食,ミュージックレストラン,"平均予算：12,000円",テラス,テラス,テラス,テラス,テラス,
蔵王飯店,https://r.gnavi.co.jp/b685200/,埼玉県鶴ケ島市藤金46-1,東武東上線鶴ヶ島駅西口 車5分,和食,本格中国料理,"平均予算：2,500円",店内,,,店内,店内,
LES ROSIERS BISTROT DE L’OIE 京橋店,https://r.gnavi.co.jp/rn6j1x8h0000/,東京都中央区京橋3-1-1,地下鉄銀座線京橋駅 徒歩1分,和食,正統派ビストロ料理,"平均予算：5,000円",テラス,テラス,テラス,テラス,テラス,
こういうもん家 Ro‐ji,https://r.gnavi.co.jp/801ekwnm0000/,京都府京都市左京区田中下柳町20,京阪鴨東線出町柳駅 徒歩1分,和食,担々麺 隠れ家 居酒屋,"平均予算：1,500円",,,,,,
食彩 太信,https://r.gnavi.co.jp/51y8x5s80000/,茨城県北茨城市大津町北町2-5-18,ＪＲ常磐線大津港駅 徒歩2分,和食,日本料理店,"平均予算：4,000円",,,,,,
中国酒家 朝陽閣 難波店,https://r.gnavi.co.jp/kae2800/,大阪府大阪市浪速区湊町1-4-1,ＪＲ難波駅 徒歩1分,和食,中国料理,"平均予算：1,500円",,,,,,
Ｐ．Ｃ．Ａ． Pub Cardinal Akasaka,https://r.gnavi.co.jp/g001115/,東京都港区赤坂5-3-1,地下鉄千代田線赤坂駅 徒歩1分,和食,赤坂 スペイン料理バル,"平均予算：3,800円",テラス,テラス,テラス,テラス,テラス,
琉球地鶏バル やきとり 白鳥（スワン）,https://r.gnavi.co.jp/6bmsp4dd0000/,沖縄県那覇市泉崎1-17-1,ゆいレール旭橋駅 徒歩4分,和食,やきとりバル 持ち帰り,"平均予算：2,500円",テラス,テラス,テラス,テラス,テラス,
ネパールダイニング スルエシー,https://r.gnavi.co.jp/gh4gsu7p0000/,東京都板橋区上板橋3-2-1,東武東上線上板橋駅 徒歩1分,和食,インド・ネパール料理,"平均予算：1,200円",,,,,,
ラボガレージ 新宿,https://r.gnavi.co.jp/gajj100/,東京都新宿区歌舞伎町1-28-2,西武新宿線西武新宿駅 徒歩1分,和食,誕生日貸切ダイニング,"平均予算：3,000円",,,,,,
ブタリアンレストラン,https://r.gnavi.co.jp/b270000/,東京都世田谷区玉川台2-10-13,東急田園都市線用賀駅南口 徒歩6分,和食,豚料理専門店,"平均予算：3,000円",店内,店内,店内,店内,店内,
銀座ライオン 羽田空港マーケットプレイス店,https://r.gnavi.co.jp/g008203/,東京都大田区羽田空港3-3-2,東京モノレール羽田線羽田空港第１ターミナル駅 徒歩1分,和食,空港で生ビールとお食事,"平均予算：2,500円",,,,,,
貸切パーティースペース FLARE 六本木ミッドタウン前,https://r.gnavi.co.jp/frm86fyh0000/,東京都港区六本木7-9-2,都営大江戸線六本木駅7番出口 徒歩1分,和食,六本木の隠れ家を貸切,"平均予算：4,500円",,,,,,
カリブの酒場,https://r.gnavi.co.jp/86ann6rt0000/,東京都町田市原町田4-6-5,ＪＲ横浜線町田駅 徒歩3分,和食,町田 カリブ海 居酒屋,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
ビストロ×肉料理 CT kitchen 亀 中目黒店,https://r.gnavi.co.jp/5yaafj2r0000/,東京都目黒区上目黒1-23-1,東急東横線中目黒駅 徒歩1分,和食,ビストロの朝食とランチ,"平均予算：3,500円",店内,店内,,店内,店内,
一軒家フレンチ le midi（ルミディ）,https://r.gnavi.co.jp/gb4c100/,神奈川県横浜市中区花咲町3-87,ＪＲ根岸線桜木町駅 徒歩2分,和食,宴会リピーターNo1,"平均予算：5,000円",店内,,,,,
NAGISATEI,https://r.gnavi.co.jp/gaz9000/,東京都江東区牡丹3-12-1,地下鉄東西線門前仲町駅 徒歩2分,和食,門前仲町シーフードバル,"平均予算：3,500円",,,,,,
JAMMIN’ 藤沢店,https://r.gnavi.co.jp/gb22501/,神奈川県藤沢市鵠沼橘1-1-9,ＪＲ東海道本線藤沢駅南口 徒歩5分,和食,インパクト抜群の忘年会,"平均予算：2,300円",テラス,テラス,,テラス,,
