area_list,tags_list,name,description,url,category,address,access,business_hours,regular_holidays,price,phone_no,if_reservation_needed
関西,恋人と・夫婦で,明石城跡,国の重要文化財に指定されている2基の櫓,https://www.walkerplus.com/spot/ar0728s80842/    ,巡る,    兵庫県明石市明石公園1-27[地図],    【電車】JR明石駅または山陽電鉄山陽明石駅から徒歩5分 【車】第二神明道路大蔵谷ICから約10分,    8:45～17:00    (サービスセンター窓口),    年末年始(12月29日～1月3日),, 078-912-7600 兵庫県立明石公園,
兵庫県,恋人と・夫婦で,明石城跡,国の重要文化財に指定されている2基の櫓,https://www.walkerplus.com/spot/ar0728s80842/    ,巡る,    兵庫県明石市明石公園1-27[地図],    【電車】JR明石駅または山陽電鉄山陽明石駅から徒歩5分 【車】第二神明道路大蔵谷ICから約10分,    8:45～17:00    (サービスセンター窓口),    年末年始(12月29日～1月3日),, 078-912-7600 兵庫県立明石公園,
明石駅(兵庫県),恋人と・夫婦で,明石城跡,国の重要文化財に指定されている2基の櫓,https://www.walkerplus.com/spot/ar0728s80842/    ,巡る,    兵庫県明石市明石公園1-27[地図],    【電車】JR明石駅または山陽電鉄山陽明石駅から徒歩5分 【車】第二神明道路大蔵谷ICから約10分,    8:45～17:00    (サービスセンター窓口),    年末年始(12月29日～1月3日),, 078-912-7600 兵庫県立明石公園,
山陽明石駅(兵庫県),恋人と・夫婦で,明石城跡,国の重要文化財に指定されている2基の櫓,https://www.walkerplus.com/spot/ar0728s80842/    ,巡る,    兵庫県明石市明石公園1-27[地図],    【電車】JR明石駅または山陽電鉄山陽明石駅から徒歩5分 【車】第二神明道路大蔵谷ICから約10分,    8:45～17:00    (サービスセンター窓口),    年末年始(12月29日～1月3日),, 078-912-7600 兵庫県立明石公園,
九州,恋人と・夫婦で,山吹水源,手つかずの自然の中に熊本名水百選の名水が湧く,https://www.walkerplus.com/spot/ar1043s05579/    ,巡る,    熊本県熊本県阿蘇郡産山村産山[地図],    【電車】JR宮地駅から車で約40分 【車】大分自動車道玖珠ICから約60分,    終日開放,    なし,入場無料。, 0967-25-2211,
熊本県,恋人と・夫婦で,山吹水源,手つかずの自然の中に熊本名水百選の名水が湧く,https://www.walkerplus.com/spot/ar1043s05579/    ,巡る,    熊本県熊本県阿蘇郡産山村産山[地図],    【電車】JR宮地駅から車で約40分 【車】大分自動車道玖珠ICから約60分,    終日開放,    なし,入場無料。, 0967-25-2211,
北海道,恋人と・夫婦で,洞爺湖展望台(有珠山ロープウェイ山頂駅),眼下に広がる洞爺湖は絶景,https://www.walkerplus.com/spot/ar0101s03642/    ,巡る,    北海道有珠郡壮瞥町字昭和新山184-5[地図],    【電車】JR洞爺駅から道南バス洞爺湖温泉行きで洞爺湖温泉バスターミナル下車、道南バス昭和新山行きに乗り換え約15分、終点下車(冬期運休) 【車】道央自動車道伊達ICから約15分,    8:15～17:45,    なし    冬期 整備点検運休あり,ロープウェイ(往復) 大人1800円、小学生900円, 0142-75-2401,
北海道,恋人と・夫婦で,洞爺湖展望台(有珠山ロープウェイ山頂駅),眼下に広がる洞爺湖は絶景,https://www.walkerplus.com/spot/ar0101s03642/    ,巡る,    北海道有珠郡壮瞥町字昭和新山184-5[地図],    【電車】JR洞爺駅から道南バス洞爺湖温泉行きで洞爺湖温泉バスターミナル下車、道南バス昭和新山行きに乗り換え約15分、終点下車(冬期運休) 【車】道央自動車道伊達ICから約15分,    8:15～17:45,    なし    冬期 整備点検運休あり,ロープウェイ(往復) 大人1800円、小学生900円, 0142-75-2401,
甲信越,恋人と・夫婦で,小諸城,ロマンただよう信濃の名城,https://www.walkerplus.com/spot/ar0420s80619/    ,巡る,    長野県小諸市丁311[地図],    【電車】しなの鉄道・JR小諸駅から徒歩3分 【車】上信越自動車道小諸ICから約5分,    9:00～17:00,    なし(12～3月中旬は毎週水曜),有料。 共通券 大人400円、小・中学生150円 ※懐古園内散策、動物園、藤村記念館、小山敬三美術館、小諸義塾記念館、徴古館が利用できる。散策券 大人200円、小・中学生50円 ※懐古園内散策、動物園を利用できる, 0267-22-0296,
長野県,恋人と・夫婦で,小諸城,ロマンただよう信濃の名城,https://www.walkerplus.com/spot/ar0420s80619/    ,巡る,    長野県小諸市丁311[地図],    【電車】しなの鉄道・JR小諸駅から徒歩3分 【車】上信越自動車道小諸ICから約5分,    9:00～17:00,    なし(12～3月中旬は毎週水曜),有料。 共通券 大人400円、小・中学生150円 ※懐古園内散策、動物園、藤村記念館、小山敬三美術館、小諸義塾記念館、徴古館が利用できる。散策券 大人200円、小・中学生50円 ※懐古園内散策、動物園を利用できる, 0267-22-0296,
小諸駅(長野県),恋人と・夫婦で,小諸城,ロマンただよう信濃の名城,https://www.walkerplus.com/spot/ar0420s80619/    ,巡る,    長野県小諸市丁311[地図],    【電車】しなの鉄道・JR小諸駅から徒歩3分 【車】上信越自動車道小諸ICから約5分,    9:00～17:00,    なし(12～3月中旬は毎週水曜),有料。 共通券 大人400円、小・中学生150円 ※懐古園内散策、動物園、藤村記念館、小山敬三美術館、小諸義塾記念館、徴古館が利用できる。散策券 大人200円、小・中学生50円 ※懐古園内散策、動物園を利用できる, 0267-22-0296,
甲信越,恋人と・夫婦で,萱野高原,混雑する時間の目安,https://www.walkerplus.com/spot/ar0420s76865/    ,巡る,    長野県上伊那郡箕輪町大字三日町[地図],    【電車】JR伊那松島駅からタクシーで約20分 【車】中央自動車道伊北ICから約30分,    入山自由,    なし,入場無料。 信州かやの山荘利用料金は直接問合せ, 0265-79-3111 箕輪町役場,
長野県,恋人と・夫婦で,萱野高原,混雑する時間の目安,https://www.walkerplus.com/spot/ar0420s76865/    ,巡る,    長野県上伊那郡箕輪町大字三日町[地図],    【電車】JR伊那松島駅からタクシーで約20分 【車】中央自動車道伊北ICから約30分,    入山自由,    なし,入場無料。 信州かやの山荘利用料金は直接問合せ, 0265-79-3111 箕輪町役場,
関西,恋人と・夫婦で,大浜海水浴場【2021年営業中止】,市街地に隣接しリゾートホテルにも近い海水浴場,https://www.walkerplus.com/spot/ar0728s53103/    ,巡る,    兵庫県洲本市海岸通1[地図],    【車】神戸淡路鳴門自動車道洲本ICから国道28号を洲本方面へ約15分,    8:30～17:00,    なし,入場無料。, 0799-22-3321 洲本市役所商工観光課(平日8:30～17:15),
兵庫県,恋人と・夫婦で,大浜海水浴場【2021年営業中止】,市街地に隣接しリゾートホテルにも近い海水浴場,https://www.walkerplus.com/spot/ar0728s53103/    ,巡る,    兵庫県洲本市海岸通1[地図],    【車】神戸淡路鳴門自動車道洲本ICから国道28号を洲本方面へ約15分,    8:30～17:00,    なし,入場無料。, 0799-22-3321 洲本市役所商工観光課(平日8:30～17:15),
四国,恋人と・夫婦で,箸蔵寺,数々の重要文化財を有するこんぴら奥の院,https://www.walkerplus.com/spot/ar0936s30643/    ,巡る,    徳島県三好市池田町州津蔵谷1006[地図],    【電車】JR箸蔵駅から徒歩約10分でロープウェイ「登山口駅」、そこからロープウェイ約4分 【車】徳島道井川池田ICから約10分(登山口),    境内終日開放    ロープウェイ(4月～11月)8:00～17:00、(12～3月)9:00～17:00,    なし,ロープウェイ乗車券(往復)大人 1700円、中・高生 1250円、小人 850円 詳細は箸蔵山ロープウェイ(株)まで問い合わせ 0883‐72‐0818, 0883-72-0812 箸蔵寺金毘羅事務所,
徳島県,恋人と・夫婦で,箸蔵寺,数々の重要文化財を有するこんぴら奥の院,https://www.walkerplus.com/spot/ar0936s30643/    ,巡る,    徳島県三好市池田町州津蔵谷1006[地図],    【電車】JR箸蔵駅から徒歩約10分でロープウェイ「登山口駅」、そこからロープウェイ約4分 【車】徳島道井川池田ICから約10分(登山口),    境内終日開放    ロープウェイ(4月～11月)8:00～17:00、(12～3月)9:00～17:00,    なし,ロープウェイ乗車券(往復)大人 1700円、中・高生 1250円、小人 850円 詳細は箸蔵山ロープウェイ(株)まで問い合わせ 0883‐72‐0818, 0883-72-0812 箸蔵寺金毘羅事務所,
北海道,恋人と・夫婦で,西野神社,混雑する時間の目安,https://www.walkerplus.com/spot/ar0101s30750/    ,巡る,    北海道札幌市西区平和1条3-1-1[地図],    【バス】市営地下鉄発寒南駅からジェイ･アール北海道バス西野平和線、平和の滝入口行で約20分、平和1丁目3条下車徒歩すぐ,    終日開放    授与所9:00～16:30,    なし,入場無料。 お札やお守りなどの授与品、御祈祷の料金などはいずれも非課税, 011-661-8880,
北海道,恋人と・夫婦で,西野神社,混雑する時間の目安,https://www.walkerplus.com/spot/ar0101s30750/    ,巡る,    北海道札幌市西区平和1条3-1-1[地図],    【バス】市営地下鉄発寒南駅からジェイ･アール北海道バス西野平和線、平和の滝入口行で約20分、平和1丁目3条下車徒歩すぐ,    終日開放    授与所9:00～16:30,    なし,入場無料。 お札やお守りなどの授与品、御祈祷の料金などはいずれも非課税, 011-661-8880,
東北,恋人と・夫婦で,飛勢城址,北上川や奥羽連山を一望する広大な城郭址,https://www.walkerplus.com/spot/ar0203s74267/    ,巡る,    岩手県北上市二子町[地図],    【電車】JR村崎野駅から徒歩40分 【車】東北自動車道北上江釣子ICから約20分,    入場自由,    なし,入場無料。, 0197-65-0098 北上市教育委員会 文化財課,
岩手県,恋人と・夫婦で,飛勢城址,北上川や奥羽連山を一望する広大な城郭址,https://www.walkerplus.com/spot/ar0203s74267/    ,巡る,    岩手県北上市二子町[地図],    【電車】JR村崎野駅から徒歩40分 【車】東北自動車道北上江釣子ICから約20分,    入場自由,    なし,入場無料。, 0197-65-0098 北上市教育委員会 文化財課,
甲信越,恋人と・夫婦で,穂高神社,混雑する時間の目安,https://www.walkerplus.com/spot/ar0420s200671/    ,巡る,    長野県安曇野市穂高6079[地図],    【電車】JR穂高駅から徒歩3分 【車】長野自動車道安曇野ICから約15分,    通常8:30～17:00    御船会館 拝観時間9:00～16:30(最終時間)休館日なし,,入場無料。 御船会館 拝観料 大人300円、高校生・中学生250円、小学生200円, 0263-82-2003 穂高神社,
長野県,恋人と・夫婦で,穂高神社,混雑する時間の目安,https://www.walkerplus.com/spot/ar0420s200671/    ,巡る,    長野県安曇野市穂高6079[地図],    【電車】JR穂高駅から徒歩3分 【車】長野自動車道安曇野ICから約15分,    通常8:30～17:00    御船会館 拝観時間9:00～16:30(最終時間)休館日なし,,入場無料。 御船会館 拝観料 大人300円、高校生・中学生250円、小学生200円, 0263-82-2003 穂高神社,
穂高駅(長野県),恋人と・夫婦で,穂高神社,混雑する時間の目安,https://www.walkerplus.com/spot/ar0420s200671/    ,巡る,    長野県安曇野市穂高6079[地図],    【電車】JR穂高駅から徒歩3分 【車】長野自動車道安曇野ICから約15分,    通常8:30～17:00    御船会館 拝観時間9:00～16:30(最終時間)休館日なし,,入場無料。 御船会館 拝観料 大人300円、高校生・中学生250円、小学生200円, 0263-82-2003 穂高神社,
東海,恋人と・夫婦で,日本平山頂,日本観光地百選にも選ばれた大パノラマ,https://www.walkerplus.com/spot/ar0622s393836/    ,巡る,    静岡県静岡市清水区馬走～草薙～村松[地図],    【車】東名高速日本平久能山SICから約20分,    終日開放,,入場無料。, 054-251-5880 するが企画観光局,
静岡県,恋人と・夫婦で,日本平山頂,日本観光地百選にも選ばれた大パノラマ,https://www.walkerplus.com/spot/ar0622s393836/    ,巡る,    静岡県静岡市清水区馬走～草薙～村松[地図],    【車】東名高速日本平久能山SICから約20分,    終日開放,,入場無料。, 054-251-5880 するが企画観光局,
