area_list,tags_list,name,description,url,category,address,access,business_hours,regular_holidays,price,phone_no,if_reservation_needed
神奈川県,アウトレットモール,三井アウトレットパーク 横浜ベイサイド,海辺の心地よさと賑わいを感じられる滞在型アウトレットモール,https://www.walkerplus.com/spot/ar0314s382014/    ,買う,    神奈川県横浜市金沢区白帆5-2[地図],    【電車】シーサイドライン鳥浜駅から徒歩5分【車】首都高速湾岸線杉田出口から1.5km、横浜横須賀道路並木出口から1.5km,    物販・サービス10:00～20:00、飲食11:00～21:00、フードコート10:30～21:00    ※ラストオーダーは店舗により異なる。※時期によりが変更となる場合あり。 【変更中】レストラン11:00～20:00、フードコート10:30～20:00,    不定休,入場無料。, 045-775-4446 受付時間10:00～18:00,
鳥浜駅(神奈川県),アウトレットモール,三井アウトレットパーク 横浜ベイサイド,海辺の心地よさと賑わいを感じられる滞在型アウトレットモール,https://www.walkerplus.com/spot/ar0314s382014/    ,買う,    神奈川県横浜市金沢区白帆5-2[地図],    【電車】シーサイドライン鳥浜駅から徒歩5分【車】首都高速湾岸線杉田出口から1.5km、横浜横須賀道路並木出口から1.5km,    物販・サービス10:00～20:00、飲食11:00～21:00、フードコート10:30～21:00    ※ラストオーダーは店舗により異なる。※時期によりが変更となる場合あり。 【変更中】レストラン11:00～20:00、フードコート10:30～20:00,    不定休,入場無料。, 045-775-4446 受付時間10:00～18:00,
並木北駅(神奈川県),アウトレットモール,三井アウトレットパーク 横浜ベイサイド,海辺の心地よさと賑わいを感じられる滞在型アウトレットモール,https://www.walkerplus.com/spot/ar0314s382014/    ,買う,    神奈川県横浜市金沢区白帆5-2[地図],    【電車】シーサイドライン鳥浜駅から徒歩5分【車】首都高速湾岸線杉田出口から1.5km、横浜横須賀道路並木出口から1.5km,    物販・サービス10:00～20:00、飲食11:00～21:00、フードコート10:30～21:00    ※ラストオーダーは店舗により異なる。※時期によりが変更となる場合あり。 【変更中】レストラン11:00～20:00、フードコート10:30～20:00,    不定休,入場無料。, 045-775-4446 受付時間10:00～18:00,
関東,アウトレットモール,大洗シーサイドステーション,大洗ならではの食や文化を発信するショッピングモール,https://www.walkerplus.com/spot/ar0308s365227/    ,買う,    茨城県東茨城郡大洗町港中央11-2[地図],    【電車】JR大洗駅から徒歩15分またはバスで約5分、大洗わくわく科学館・大洗シーサイドステーション前下車すぐ 【車】北関東自動車道水戸大洗ICから約10分、東関東自動車道潮来ICから約60分,    10:00～19:00。レンタル自転車10:00～16:30、manoMano10:00～19:00(LO18:00)、お魚天国平日11:00～19:00、土・日・祝10:30～19:00(LO18:30),    不定休,入場無料。, 029-264-9123 (10:00～19:00),
茨城県,アウトレットモール,大洗シーサイドステーション,大洗ならではの食や文化を発信するショッピングモール,https://www.walkerplus.com/spot/ar0308s365227/    ,買う,    茨城県東茨城郡大洗町港中央11-2[地図],    【電車】JR大洗駅から徒歩15分またはバスで約5分、大洗わくわく科学館・大洗シーサイドステーション前下車すぐ 【車】北関東自動車道水戸大洗ICから約10分、東関東自動車道潮来ICから約60分,    10:00～19:00。レンタル自転車10:00～16:30、manoMano10:00～19:00(LO18:00)、お魚天国平日11:00～19:00、土・日・祝10:30～19:00(LO18:30),    不定休,入場無料。, 029-264-9123 (10:00～19:00),
大洗駅(茨城県),アウトレットモール,大洗シーサイドステーション,大洗ならではの食や文化を発信するショッピングモール,https://www.walkerplus.com/spot/ar0308s365227/    ,買う,    茨城県東茨城郡大洗町港中央11-2[地図],    【電車】JR大洗駅から徒歩15分またはバスで約5分、大洗わくわく科学館・大洗シーサイドステーション前下車すぐ 【車】北関東自動車道水戸大洗ICから約10分、東関東自動車道潮来ICから約60分,    10:00～19:00。レンタル自転車10:00～16:30、manoMano10:00～19:00(LO18:00)、お魚天国平日11:00～19:00、土・日・祝10:30～19:00(LO18:30),    不定休,入場無料。, 029-264-9123 (10:00～19:00),
東海,アウトレットモール,ラグーナフェスティバルマーケット,多彩なショップとローカルからグローバルまで幅広い食をそろえたマーケット,https://www.walkerplus.com/spot/ar0623s365224/    ,買う,    愛知県蒲郡市海陽町2-2[地図],    【電車】JR三河大塚駅から徒歩20分またはバスで約10分、ラグナシア下車徒歩3分 【車】東名高速道路音羽蒲郡ICから約20分または豊川ICから約35分,    ファッション＆グッズ10:00～20:00、シーサイド レストラン 11:00～21:30(LO21:00、ビュッフェメニューは20:30)、その他ショップにより異なる    ※季節・曜日などにより変更あり ※一部変更中。詳細は公式サイト等をご確認ください,    なし    休業日が出た場合は公式サイトで告知,入場無料。 クレジットカードは下記の他UFJ、TS3使用可能※一部催事店舗は利用不可の場合あり, 0570-097-117 インフォメーションセンター,
愛知県,アウトレットモール,ラグーナフェスティバルマーケット,多彩なショップとローカルからグローバルまで幅広い食をそろえたマーケット,https://www.walkerplus.com/spot/ar0623s365224/    ,買う,    愛知県蒲郡市海陽町2-2[地図],    【電車】JR三河大塚駅から徒歩20分またはバスで約10分、ラグナシア下車徒歩3分 【車】東名高速道路音羽蒲郡ICから約20分または豊川ICから約35分,    ファッション＆グッズ10:00～20:00、シーサイド レストラン 11:00～21:30(LO21:00、ビュッフェメニューは20:30)、その他ショップにより異なる    ※季節・曜日などにより変更あり ※一部変更中。詳細は公式サイト等をご確認ください,    なし    休業日が出た場合は公式サイトで告知,入場無料。 クレジットカードは下記の他UFJ、TS3使用可能※一部催事店舗は利用不可の場合あり, 0570-097-117 インフォメーションセンター,
中国,アウトレットモール,THE OUTLETS HIROSHIMA,ショッピングをはじめ映画館や飲食店などさまざまな施設が充実,https://www.walkerplus.com/spot/ar0834s365222/    ,買う,    広島県広島市佐伯区石内東4丁目1-1[地図],    【電車】JR西広島駅からバスで約20分またはアストラムライン広域公園前駅からバスで約15分ジ アウトレット広島下車すぐ【車】山陽自動車道五日市ICから約10分,    10:00～20:00。レストラン・フードコートは21:00まで※店舗により一部異なる    ※一部変更中。詳細は公式サイト等をご確認ください,    なし,入場無料。, 082-941-7111 (10:00～20:00),
広島県,アウトレットモール,THE OUTLETS HIROSHIMA,ショッピングをはじめ映画館や飲食店などさまざまな施設が充実,https://www.walkerplus.com/spot/ar0834s365222/    ,買う,    広島県広島市佐伯区石内東4丁目1-1[地図],    【電車】JR西広島駅からバスで約20分またはアストラムライン広域公園前駅からバスで約15分ジ アウトレット広島下車すぐ【車】山陽自動車道五日市ICから約10分,    10:00～20:00。レストラン・フードコートは21:00まで※店舗により一部異なる    ※一部変更中。詳細は公式サイト等をご確認ください,    なし,入場無料。, 082-941-7111 (10:00～20:00),
甲信越,グルメ・飲食店,軽井沢星野エリア ハルニレテラス,自然を生かした敷地に、個性豊かなレストランやショップが連なる,https://www.walkerplus.com/spot/ar0420s195689/    ,買う,    長野県北佐久郡軽井沢町長倉2148[地図],    【電車】JR軽井沢駅から西武観光バス星野温泉トンボの湯下車 【車】上信越自動車道碓氷軽井沢ICから約20分,    8:00～22:00    店舗、季節によりが異なる ※を短縮しています。詳細は公式サイト等をご確認ください,    なし,入場無料。, 0267-45-5853 ハルニレテラス,
長野県,グルメ・飲食店,軽井沢星野エリア ハルニレテラス,自然を生かした敷地に、個性豊かなレストランやショップが連なる,https://www.walkerplus.com/spot/ar0420s195689/    ,買う,    長野県北佐久郡軽井沢町長倉2148[地図],    【電車】JR軽井沢駅から西武観光バス星野温泉トンボの湯下車 【車】上信越自動車道碓氷軽井沢ICから約20分,    8:00～22:00    店舗、季節によりが異なる ※を短縮しています。詳細は公式サイト等をご確認ください,    なし,入場無料。, 0267-45-5853 ハルニレテラス,
関東,グルメ・飲食店,横浜ベイクォーター,混雑する時間の目安,https://www.walkerplus.com/spot/ar0314s386342/    ,買う,    神奈川県横浜市神奈川区金港町1-10[地図],    【電車】JR横浜駅きた東口Aから徒歩3分 【車】首都高速道路横羽線みなとみらい出口から約5分,    ショップ 11:00～20:00、レストラン・カフェ 11:00～23:00(一部7:00～)    ※店舗により異なる ※予告なく変更の場合あり ※一部変更中。詳細は公式サイト等をご確認ください,    なし,入場無料。, 045-577-8123 代表,
神奈川県,グルメ・飲食店,横浜ベイクォーター,混雑する時間の目安,https://www.walkerplus.com/spot/ar0314s386342/    ,買う,    神奈川県横浜市神奈川区金港町1-10[地図],    【電車】JR横浜駅きた東口Aから徒歩3分 【車】首都高速道路横羽線みなとみらい出口から約5分,    ショップ 11:00～20:00、レストラン・カフェ 11:00～23:00(一部7:00～)    ※店舗により異なる ※予告なく変更の場合あり ※一部変更中。詳細は公式サイト等をご確認ください,    なし,入場無料。, 045-577-8123 代表,
